nomformation;nb_chars;coefficient_au_sud;departement_code;proportion_candidates;proportion_bien_tb
Licence - Arts-lettres-langues, Université Côte d'Azur;30;0.8618064756060708;6;0.75147928994082840237;0.7294117647058823
Licence - Arts-lettres-langues, Université Côte d'Azur;30;0.8618064756060708;6;0.75211267605633802817;0.358974358974359
Licence - Arts-lettres-langues, Université Côte d'Azur;30;0.8618064756060708;6;0.75486381322957198444;0.07692307692307693
Licence - Arts-lettres-langues, Université Côte d'Azur;30;0.8618064756060708;6;0.76587887740029542097;0.23076923076923078
Licence - Arts-lettres-langues, Université Côte d'Azur;30;0.8618064756060708;6;0.76676986584107327141;0.19672131147540983
Licence - Arts-lettres-langues, Université Côte d'Azur;30;0.8618064756060708;6;0.78177150192554557125;0.14705882352941177
Licence - Arts-lettres-langues, Université Côte d'Azur;30;0.8618064756060708;6;0.79166666666666666667;0.18518518518518517
Licence - Arts-lettres-langues, Université Côte d'Azur;30;0.8618064756060708;6;0.91279069767441860465;0.41379310344827586
Licence - Arts-lettres-langues, Université d'Amiens;30;0.12963996002138434;80;0.64137931034482758621;0.20588235294117646
Licence - Arts-lettres-langues, Université d'Amiens;30;0.12963996002138434;80;0.69605568445475638051;0.21052631578947367
Licence - Arts-lettres-langues, Université d'Amiens;30;0.12963996002138434;80;0.69819819819819819820;0.3275862068965517
Licence - Arts-lettres-langues, Université d'Amiens;30;0.12963996002138434;80;0.69904341427520235467;0.1875
Licence - Arts-lettres-langues, Université d'Amiens;30;0.12963996002138434;80;0.72324723247232472325;0.1864406779661017
Licence - Arts-lettres-langues, Université d'Amiens;30;0.12963996002138434;80;0.74265289912629070691;0.36809815950920244
Licence - Arts-lettres-langues, Université d'Amiens;30;0.12963996002138434;80;0.80196078431372549020;0.25
Licence - Arts-lettres-langues, Université d'Amiens;30;0.12963996002138434;80;0.80985915492957746479;0.5
Licence - Arts-lettres-langues, Université d'Amiens;30;0.12963996002138434;80;0.81505728314238952537;0.3220338983050847
Licence - Arts-lettres-langues, Université d'Amiens;30;0.14126165074495098;80;0.80093676814988290398;0.6744186046511628
Licence - Arts-lettres-langues, Université d'Amiens - Antenne de Beauvais;30;0.18774841363921663;60;0.70392749244712990937;0.19047619047619047
Licence - Arts-lettres-langues, Université d'Amiens - Antenne de Beauvais;30;0.18774841363921663;60;0.74405436013590033975;0.17582417582417584
Licence - Arts-lettres-langues, Université d'Amiens - Antenne de Beauvais;30;0.18774841363921663;60;0.85352112676056338028;0.625
Licence - Arts-lettres-langues, Université d'Artois - Site d'Arras;30;0.09477488785068448;62;0.69827586206896551724;0.2222222222222222
Licence - Arts-lettres-langues, Université d'Artois - Site d'Arras;30;0.09477488785068448;62;0.71002979145978152929;0.363013698630137
Licence - Arts-lettres-langues, Université d'Artois - Site d'Arras;30;0.09477488785068448;62;0.72628304821150855365;0.35
Licence - Arts-lettres-langues, Université d'Artois - Site d'Arras;30;0.09477488785068448;62;0.75757575757575757576;0.3148148148148148
Licence - Arts-lettres-langues, Université d'Artois - Site d'Arras;30;0.09477488785068448;62;0.76851851851851851852;0.4166666666666667
Licence - Arts-lettres-langues, Université d'Artois - Site d'Arras;30;0.09477488785068448;62;0.79076086956521739130;0.26666666666666666
Licence - Arts-lettres-langues, Université d'Artois - Site d'Arras;30;0.09477488785068448;62;0.82905982905982905983;0
Licence - Arts-lettres-langues, Université d'Artois - Site d'Arras;30;0.09477488785068448;62;0.84426229508196721311;0.23684210526315788
Licence - Arts-lettres-langues, Université d'Artois - Site d'Arras;30;0.09477488785068448;62;0.88193202146690518784;0.2839506172839506
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.48115942028985507246;0.2608695652173913
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.63782696177062374245;0.08695652173913043
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.68376669009135628953;0.6346153846153846
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.69014084507042253521;0.13333333333333333
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.71830985915492957746;0
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.73049645390070921986;0.043478260869565216
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.73743016759776536313;0.058823529411764705
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.74000000000000000000;0.8333333333333334
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.76016260162601626016;0.29213483146067415
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.76515151515151515152;0.5714285714285714
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.77500000000000000000;0.5
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.77906976744186046512;0
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.78155339805825242718;0.2641509433962264
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.78443113772455089820;0
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.80158730158730158730;0.75
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.81395348837209302326;0
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.83976833976833976834;0.32075471698113206
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.85977859778597785978;0.10714285714285714
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.87128712871287128713;0.4
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.88235294117647058824;0
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.88888888888888888889;0
Licence - Arts-lettres-langues, Université de Bourgogne - site de Dijon;30;0.4318039188341124;21;0.89084507042253521127;0.2
Licence - Arts-lettres-langues, Université de Brest;30;0.3039653208748812;29;0.76315789473684210526;0.2857142857142857
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.51063829787234042553;0.3333333333333333
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.58904109589041095890;0.375
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.61904761904761904762;0
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.65957446808510638298;0
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.71645569620253164557;0.23809523809523808
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.75187969924812030075;0.2608695652173913
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.75324675324675324675;0.11428571428571428
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.75862068965517241379;0.6
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.76543209876543209877;0.75
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.77358490566037735849;0
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.80327868852459016393;0.42857142857142855
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.82710280373831775701;0.2
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.84444444444444444444;0.25
Licence - Arts-lettres-langues, Université de Brest;30;0.3155870115984478;29;0.87845303867403314917;0.46153846153846156
Licence - Arts-lettres-langues, Université de Brest - Site de Quimper;30;0.3620737744927135;29;0.75438596491228070175;0.2727272727272727
Licence - Arts-lettres-langues, Université de Brest - Site de Quimper;30;0.3620737744927135;29;0.76870748299319727891;0.5
Licence - Arts-lettres-langues, Université de Brest - Site de Quimper;30;0.3620737744927135;29;0.77687296416938110749;0.3225806451612903
Licence - Arts-lettres-langues, Université de Brest - Site de Quimper;30;0.3620737744927135;29;0.77981651376146788991;0
Licence - Arts-lettres-langues, Université de Brest - Site de Quimper;30;0.3620737744927135;29;0.82380952380952380952;0.25
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.69444444444444444444;0
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.75757575757575757576;1
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.76022304832713754647;0.1724137931034483
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.78082191780821917808;0
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.79061976549413735343;0.25396825396825395
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.79425837320574162679;0
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.80000000000000000000;0.1111111111111111
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.86033519553072625698;0.2857142857142857
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.86729857819905213270;0.23529411764705882
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.88135593220338983051;0.5
Licence - Arts-lettres-langues, Université de Bretagne Sud - Site de Lorient;30;0.38531715593984595;56;0.89610389610389610390;0.625
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.60655737704918032787;0.041666666666666664
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.61111111111111111111;0.375
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.63636363636363636364;1
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.65714285714285714286;0.42857142857142855
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.66000000000000000000;0
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.66511627906976744186;0.16666666666666666
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.68560606060606060606;0.20689655172413793
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.69158878504672897196;0.4166666666666667
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.69935170178282009724;0.14814814814814814
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.70234741784037558685;0.15306122448979592
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.70422535211267605634;0.75
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.71934604904632152589;0.2222222222222222
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.72284908321579689704;0.3023255813953488
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.75480769230769230769;0.16666666666666666
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.75581395348837209302;0.8
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.78021978021978021978;0.2857142857142857
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.80952380952380952381;0
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.81739130434782608696;0.425
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.82926829268292682927;0
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.83098591549295774648;0.3333333333333333
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.83333333333333333333;0
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.84690553745928338762;0.425
Licence - Arts-lettres-langues, Université de Caen Normandie;30;0.2226134858099157;14;0.89968652037617554859;0.2962962962962963
Licence - Arts-lettres-langues, Université de Cergy-Pontoise - CY SUP;30;0.2342351765334823;95;0.62020905923344947735;0.06666666666666667
Licence - Arts-lettres-langues, Université de Cergy-Pontoise - CY SUP;30;0.2342351765334823;95;0.62305699481865284974;0.3404255319148936
Licence - Arts-lettres-langues, Université de Cergy-Pontoise - CY SUP;30;0.2342351765334823;95;0.68345323741007194245;0.6363636363636364
Licence - Arts-lettres-langues, Université de Cergy-Pontoise - CY SUP;30;0.2342351765334823;95;0.70013210039630118890;0.05102040816326531
Licence - Arts-lettres-langues, Université de Cergy-Pontoise - CY SUP;30;0.2342351765334823;95;0.75227502527805864510;0.1095890410958904
Licence - Arts-lettres-langues, Université de Cergy-Pontoise - CY SUP;30;0.2342351765334823;95;0.77591973244147157191;0.16666666666666666
Licence - Arts-lettres-langues, Université de Cergy-Pontoise - CY SUP;30;0.2342351765334823;95;0.80303030303030303030;0.34615384615384615
Licence - Arts-lettres-langues, Université de Cergy-Pontoise - CY SUP;30;0.2342351765334823;95;0.80550458715596330275;0.045454545454545456
Licence - Arts-lettres-langues, Université de Cergy-Pontoise - CY SUP;30;0.2342351765334823;95;0.85164835164835164835;0
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.44075829383886255924;0.1
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.67804428044280442804;0.18309859154929578
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.72727272727272727273;0
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.73348519362186788155;0.2608695652173913
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.73399014778325123153;0.17391304347826086
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.73846153846153846154;0
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.75000000000000000000;0.14285714285714285
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.76515151515151515152;0
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.77210460772104607721;0.24242424242424243
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.82857142857142857143;0.3
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.85352112676056338028;0.1
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Besançon;30;0.44342560955767824;25;0.87500000000000000000;1
Licence - Arts-lettres-langues, Université de Franche-Comté - Site de Montbéliard;30;0.4201822281105458;25;0.76975945017182130584;0.25
Licence - Arts-lettres-langues, Université de Guyane;30;5.35591427840922;973;0.70038910505836575875;0.04
Licence - Arts-lettres-langues, Université de Guyane;30;5.35591427840922;973;0.76627218934911242604;0.09615384615384616
Licence - Arts-lettres-langues, Université de Guyane;30;5.35591427840922;973;0.81395348837209302326;0.05172413793103448
Licence - Arts-lettres-langues, Université de Guyane;30;5.35591427840922;973;0.83606557377049180328;0
Licence - Arts-lettres-langues, Université de la Polynésie française;30;7.904551054087344;987;0.68181818181818181818;0.2727272727272727
Licence - Arts-lettres-langues, Université de la Polynésie française;30;7.904551054087344;987;0.73366834170854271357;0.10344827586206896
Licence - Arts-lettres-langues, Université de la Polynésie française;30;7.904551054087344;987;0.80421686746987951807;0.325
Licence - Arts-lettres-langues, Université de la Polynésie française;30;7.904551054087344;987;0.80821917808219178082;0.2702702702702703
Licence - Arts-lettres-langues, Université de la Polynésie française;30;7.904551054087344;987;0.82258064516129032258;0.4117647058823529
Licence - Arts-lettres-langues, Université de la Polynésie française;30;7.904551054087344;987;0.83333333333333333333;0.13157894736842105
Licence - Arts-lettres-langues, Université de La Réunion - Saint Denis;30;8.253201775794338;974;0.70175438596491228070;0.25
Licence - Arts-lettres-langues, Université de La Réunion - Saint Denis;30;8.253201775794338;974;0.72343632253202712886;0.3153846153846154
Licence - Arts-lettres-langues, Université de La Réunion - Saint Denis;30;8.253201775794338;974;0.77071823204419889503;0.5
Licence - Arts-lettres-langues, Université de La Réunion - Saint Denis;30;8.253201775794338;974;0.80609756097560975610;0.273972602739726
Licence - Arts-lettres-langues, Université de La Réunion - Saint Denis;30;8.253201775794338;974;0.80969479353680430880;0.26136363636363635
Licence - Arts-lettres-langues, Université de La Réunion - Saint Denis;30;8.253201775794338;974;0.84210526315789473684;0.4
Licence - Arts-lettres-langues, Université de La Rochelle;30;0.5712642075169094;17;0.70000000000000000000;0.125
Licence - Arts-lettres-langues, Université de La Rochelle;30;0.5712642075169094;17;0.74341192787794729542;0.29245283018867924
Licence - Arts-lettres-langues, Université de La Rochelle;30;0.5712642075169094;17;0.75000000000000000000;0.2916666666666667
Licence - Arts-lettres-langues, Université de La Rochelle;30;0.5712642075169094;17;0.84036697247706422018;0.2916666666666667
Licence - Arts-lettres-langues, Université de La Rochelle;30;0.5712642075169094;17;0.90729483282674772036;0.7
Licence - Arts-lettres-langues, Université de Lille;30;0.03666643423285219;59;0.78619302949061662198;0.22302158273381295
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.46041666666666666667;0.2909090909090909
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.58399511301160659743;0.2982456140350877
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.59302325581395348837;0
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.59426229508196721311;0.1111111111111111
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.60957178841309823678;0.3
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.61588541666666666667;0.2976190476190476
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.63157894736842105263;0.14285714285714285
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.63322884012539184953;0.4155844155844156
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.63372093023255813953;0.45454545454545453
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.63541666666666666667;0.25
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.63559322033898305085;0.3333333333333333
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.63848396501457725948;0
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.64928909952606635071;0.1875
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.65769230769230769231;0.058823529411764705
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.66917293233082706767;0.6
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.67651632970451010886;0.2926829268292683
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.67948717948717948718;0.5
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.69696969696969696970;0.2857142857142857
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.71052631578947368421;0
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.71857923497267759563;0.28205128205128205
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.72297297297297297297;0.3076923076923077
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.72727272727272727273;0.16666666666666666
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.73180291153415453527;0.24043715846994534
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.73262032085561497326;0.06896551724137931
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.73333333333333333333;1
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.73684210526315789474;0
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.73793363499245852187;0.41263940520446096
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.74945054945054945055;0.24528301886792453
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.75000000000000000000;0
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.75000000000000000000;0.8421052631578947
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.76508620689655172414;0.37777777777777777
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.76851851851851851852;0.7
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.77777777777777777778;0.42857142857142855
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.81190019193857965451;0.375
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.81401617250673854447;0.2807017543859649
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.82673588578844905905;0.3115942028985507
Licence - Arts-lettres-langues, Université de Lille;30;0.048288124956418814;59;0.87743732590529247911;0.4827586206896552
Licence - Arts-lettres-langues, Université de Limoges;30;0.6061292796876093;87;0.60747663551401869159;0.375
Licence - Arts-lettres-langues, Université de Limoges;30;0.6061292796876093;87;0.70990566037735849057;0.26804123711340205
Licence - Arts-lettres-langues, Université de Limoges;30;0.6061292796876093;87;0.75857142857142857143;0.1323529411764706
Licence - Arts-lettres-langues, Université de Limoges;30;0.6061292796876093;87;0.78224101479915433404;0.14634146341463414
Licence - Arts-lettres-langues, Université de Limoges;30;0.6061292796876093;87;0.84104046242774566474;0.2916666666666667
Licence - Arts-lettres-langues, Université de Limoges;30;0.6061292796876093;87;0.85156250000000000000;0.32
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.40000000000000000000;0.5
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.49291784702549575071;0.23076923076923078
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.61979752530933633296;0.2
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.70652173913043478261;0.28888888888888886
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.71521035598705501618;0.20512820512820512
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.71794871794871794872;0
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.73368983957219251337;0.2636363636363636
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.75362318840579710145;0.5
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.75903614457831325301;0.8333333333333334
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.77876106194690265487;0.14285714285714285
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.78192534381139489194;0.23728813559322035
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.80472440944881889764;0.15294117647058825
Licence - Arts-lettres-langues, Université de Lorraine - Site de Metz;30;0.2226134858099157;57;0.83686440677966101695;0.21212121212121213
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.49295774647887323944;0.2647058823529412
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.64102564102564102564;0
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.67924528301886792453;0.2
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.70341207349081364829;0.3870967741935484
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.70476190476190476190;0
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.71578947368421052632;0.375
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.72608695652173913043;0
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.72820512820512820513;0.06666666666666667
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.73875539125077017868;0.2111111111111111
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.74193548387096774194;0.16666666666666666
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.74398868458274398868;0.2631578947368421
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.74400000000000000000;0.3448275862068966
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.75771604938271604938;0.234375
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.76363636363636363636;0
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.77350427350427350427;0.1411764705882353
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.80649717514124293785;0.3148148148148148
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.81632653061224489796;0.14285714285714285
Licence - Arts-lettres-langues, Université de Lorraine - Site de Nancy;30;0.280721939427748;54;0.82769230769230769231;0.5454545454545454
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.67272727272727272727;0.3333333333333333
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.71428571428571428571;0.16666666666666666
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.71748878923766816143;0.16666666666666666
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.71774193548387096774;0.2727272727272727
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.71830985915492957746;0.125
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.76562500000000000000;0
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.77606177606177606178;0.2711864406779661
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.78651685393258426966;0
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.80363636363636363636;0.17647058823529413
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.91666666666666666667;1
Licence - Arts-lettres-langues, Université de Mulhouse;30;0.38531715593984595;68;0.92307692307692307692;0.25
Licence - Arts-lettres-langues, Université de Nîmes;30;0.8385630941589385;30;0.71225296442687747036;0.0967741935483871
Licence - Arts-lettres-langues, Université de Nîmes;30;0.8385630941589385;30;0.76738609112709832134;0.2682926829268293
Licence - Arts-lettres-langues, Université de Nîmes;30;0.8385630941589385;30;0.77022471910112359551;0.192090395480226
Licence - Arts-lettres-langues, Université de Nîmes;30;0.8385630941589385;30;0.81583793738489871087;0.13043478260869565
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.34715025906735751295;0.8571428571428571
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.63291139240506329114;0
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.64791779340183883180;0.8035714285714286
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.66519823788546255507;0.27941176470588236
